Training Loss,Validation Loss,Training Accuracy,Validation Accuracy
62.87566596592505,67.84244504054794,0.0089993755059697,1.6489744141862817
28.02715851668471,30.73556340647613,1.301162357913547,-2.0579219168621314
15.929682309979402,19.43147858653825,-0.0069098808249559,0.089234188420309
9.545308775639135,12.856224642463063,-1.755445820994307,-0.4613942774976635
8.77074261431059,13.718615749054186,1.0056744439751837,0.1095722733014466
9.80257304415188,10.787024830741489,-0.6019870703478748,1.9569424081303783
7.155024075426874,12.562288787938945,0.1995467017436695,-0.4379309011538053
10.105946243664508,12.3463989284939,0.7922120060611657,1.6123285276827886
7.067982439752824,10.184115370166396,3.745057201726021,0.6405515987270127
8.461388248448193,11.05146877887429,7.789115790820322,1.0027428594904726
6.553016399824769,10.298575113081256,20.563186830155445,4.898459153969076
7.521503330738854,10.626200468519578,38.25275410388289,7.95747832846099
7.17809998282414,10.613353186065126,59.0113327056075,20.501407217980265
10.19292558596193,11.904417944922136,70.09069661651448,37.62751933425868
6.504204430078892,12.918629897886916,76.64659691452682,55.10106640836686
6.354995190759189,11.697220287048744,78.24918321488806,66.64043005475202
10.149385591836804,11.33774827257626,80.04904819352726,71.2645563483025
9.142037546188387,11.362785649284032,79.79820444662127,73.74731451107385
6.649353162342468,12.313432018095924,78.7671146832196,73.26308686624633
8.314845631192336,10.37108161078425,78.11260918139051,76.10532808201626
7.944522056790337,9.99701583918364,80.07809344879678,73.89433511923164
7.174660458704119,11.316041004232586,81.85183690405198,74.76201547063798
7.0876821255118605,13.201360138817314,81.06831870936611,76.59362311797803
7.340957324605059,13.458174482604374,79.4351939166045,73.89696024369745
7.6066537687735325,10.671017793459898,77.0995609875006,74.86265608596369
8.801321507614704,10.993984427011132,81.39677282013862,76.09939710824828
8.199356099403158,10.151825261451297,80.30246602610224,74.44790886735781
8.806929586929623,10.61516699175409,80.00515907644773,74.67695415077793
8.863832037760858,10.74001951803536,81.90285034486942,75.40182038644302
7.885558163021893,10.640906770718107,80.67664233604482,74.8006876420647
8.167478721853543,10.698678989961596,79.90797915468471,74.02954430788913
7.664220384371277,11.413626189791236,80.96149044088892,73.6363065348854
8.836597822459561,12.226714722454163,80.27332103849064,75.13789612376549
6.280469821978704,12.660306801863252,80.36788756837069,74.80673082906098
8.614812519310828,12.217394435605785,80.51910598951372,76.25407867254393
8.775098195765374,11.353579577373504,80.67575823669098,75.35808874240232
7.537224611620735,11.383954141416178,81.73449492369598,74.29372039765175
8.968782907405819,10.60390279883024,79.55459708827291,74.12742599264448
9.640208269523024,9.67377825419091,81.2538620283762,75.09614144559056
7.608308533803231,11.360133339510549,79.58425403558928,74.39952201079305
